DATETIME	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>
2023.02.08 00:15:00	1.07227	1.07235	1.07218	1.07227	56
2023.02.08 00:30:00	1.0723	1.07269	1.07216	1.07267	247
2023.02.08 00:45:00	1.07267	1.07296	1.07256	1.07295	99
2023.02.08 01:00:00	1.07295	1.07308	1.07267	1.07277	285
2023.02.08 01:15:00	1.07277	1.07289	1.07252	1.07253	384
2023.02.08 01:30:00	1.07253	1.07282	1.07253	1.07279	222
2023.02.08 01:45:00	1.07279	1.07307	1.07274	1.07301	114
2023.02.08 02:00:00	1.07304	1.07341	1.07287	1.07311	550
2023.02.08 02:15:00	1.07311	1.07321	1.0727	1.07273	532
2023.02.08 02:30:00	1.07273	1.07333	1.07268	1.07333	386
2023.02.08 02:45:00	1.07332	1.07333	1.07307	1.07321	396
2023.02.08 03:00:00	1.07318	1.0735	1.07301	1.0731	399
2023.02.08 03:15:00	1.07309	1.07311	1.0723	1.07267	550
2023.02.08 03:30:00	1.07267	1.07317	1.07265	1.07293	652
2023.02.08 03:45:00	1.07293	1.07294	1.07251	1.07264	643
2023.02.08 04:00:00	1.07264	1.07298	1.07256	1.07285	534
2023.02.08 04:15:00	1.07286	1.07292	1.07238	1.07284	520
2023.02.08 04:30:00	1.07284	1.07323	1.07275	1.0731	376
2023.02.08 04:45:00	1.0731	1.07331	1.07292	1.07328	405
2023.02.08 05:00:00	1.07328	1.07328	1.07303	1.0731	395
2023.02.08 05:15:00	1.07311	1.0733	1.07303	1.07321	323
2023.02.08 05:30:00	1.07321	1.07348	1.07305	1.07311	443
2023.02.08 05:45:00	1.07312	1.07344	1.07311	1.07324	373
2023.02.08 06:00:00	1.07323	1.07339	1.07308	1.07327	390
2023.02.08 06:15:00	1.07327	1.07348	1.07313	1.07343	210
2023.02.08 06:30:00	1.07344	1.07344	1.07306	1.07327	319
2023.02.08 06:45:00	1.07327	1.07339	1.07318	1.07335	195
2023.02.08 07:00:00	1.07333	1.07337	1.07302	1.07304	237
2023.02.08 07:15:00	1.07304	1.07324	1.07283	1.07287	289
2023.02.08 07:30:00	1.07287	1.07303	1.07273	1.07293	234
2023.02.08 07:45:00	1.07294	1.07349	1.07292	1.07337	324
2023.02.08 08:00:00	1.07337	1.07364	1.07321	1.07353	534
2023.02.08 08:15:00	1.07351	1.07363	1.07323	1.07354	426
2023.02.08 08:30:00	1.07354	1.07374	1.07333	1.07356	507
2023.02.08 08:45:00	1.07357	1.07396	1.07272	1.07272	680
2023.02.08 09:00:00	1.07272	1.07318	1.0724	1.07307	1105
2023.02.08 09:15:00	1.07307	1.07389	1.07272	1.07367	1048
2023.02.08 09:30:00	1.07368	1.0742	1.07343	1.07418	901
2023.02.08 09:45:00	1.07417	1.07598	1.07413	1.07587	1587
2023.02.08 10:00:00	1.07588	1.07589	1.07411	1.07497	2065
2023.02.08 10:15:00	1.07497	1.07576	1.07442	1.07481	1659
2023.02.08 10:30:00	1.07481	1.0756	1.07455	1.07509	1659
2023.02.08 10:45:00	1.07508	1.07534	1.07412	1.07523	1274
2023.02.08 11:00:00	1.07524	1.07609	1.07504	1.07596	1247
2023.02.08 11:15:00	1.07595	1.07603	1.07532	1.07537	1191
2023.02.08 11:30:00	1.07537	1.0758	1.07502	1.0756	1391
2023.02.08 11:45:00	1.0756	1.07583	1.07527	1.07553	1281
2023.02.08 12:00:00	1.07553	1.07558	1.07463	1.07475	1031
2023.02.08 12:15:00	1.07476	1.07485	1.0743	1.07477	1030
2023.02.08 12:30:00	1.07477	1.07482	1.07447	1.07451	875
2023.02.08 12:45:00	1.07451	1.075	1.07442	1.07465	766
2023.02.08 13:00:00	1.07465	1.07476	1.07396	1.07422	853
2023.02.08 13:15:00	1.07422	1.07426	1.0733	1.07407	845
2023.02.08 13:30:00	1.07408	1.07463	1.07402	1.07428	822
2023.02.08 13:45:00	1.07427	1.07448	1.07351	1.07351	823
2023.02.08 14:00:00	1.0735	1.07487	1.07349	1.07477	1071
2023.02.08 14:15:00	1.07477	1.0749	1.0744	1.07461	912
2023.02.08 14:30:00	1.07461	1.07493	1.07404	1.07442	975
2023.02.08 14:45:00	1.07441	1.07447	1.07337	1.07338	1132
2023.02.08 15:00:00	1.07338	1.07378	1.07321	1.07351	1488
2023.02.08 15:15:00	1.07354	1.07358	1.07258	1.0731	1544
2023.02.08 15:30:00	1.0731	1.07332	1.07264	1.07284	1316
2023.02.08 15:45:00	1.07285	1.07338	1.07279	1.07317	1152
2023.02.08 16:00:00	1.07317	1.07433	1.07264	1.07415	1541
2023.02.08 16:15:00	1.07416	1.07421	1.07303	1.07309	1723
2023.02.08 16:30:00	1.07309	1.07339	1.07216	1.07329	2422
2023.02.08 16:45:00	1.0733	1.07335	1.07181	1.07251	2555
2023.02.08 17:00:00	1.07251	1.07266	1.07163	1.07231	2402
2023.02.08 17:15:00	1.07231	1.07277	1.07176	1.0719	2097
2023.02.08 17:30:00	1.07189	1.07272	1.07137	1.07232	2091
2023.02.08 17:45:00	1.07231	1.0728	1.07203	1.07253	2184
2023.02.08 18:00:00	1.07253	1.07277	1.07205	1.07245	1807
2023.02.08 18:15:00	1.07245	1.07358	1.07202	1.07222	1665
2023.02.08 18:30:00	1.07222	1.07282	1.07187	1.07272	1531
2023.02.08 18:45:00	1.07273	1.07364	1.07271	1.07336	1437
2023.02.08 19:00:00	1.07336	1.07358	1.07303	1.07354	1307
2023.02.08 19:15:00	1.07354	1.07402	1.07347	1.0736	1160
2023.02.08 19:30:00	1.0736	1.07372	1.07266	1.07276	1126
2023.02.08 19:45:00	1.07277	1.07299	1.07259	1.07285	1016
2023.02.08 20:00:00	1.07286	1.07392	1.07274	1.07364	1659
2023.02.08 20:15:00	1.07363	1.07364	1.07293	1.07293	1281
2023.02.08 20:30:00	1.07291	1.07294	1.07244	1.07268	1317
2023.02.08 20:45:00	1.07268	1.07347	1.07261	1.0734	1024
2023.02.08 21:00:00	1.07341	1.07342	1.07283	1.07306	1026
2023.02.08 21:15:00	1.07306	1.07332	1.0726	1.07265	1079
2023.02.08 21:30:00	1.07265	1.07288	1.07228	1.07239	877
2023.02.08 21:45:00	1.07239	1.07255	1.07209	1.07231	835
2023.02.08 22:00:00	1.07231	1.07246	1.07153	1.07158	866
2023.02.08 22:15:00	1.0716	1.07168	1.07094	1.07104	835
2023.02.08 22:30:00	1.07104	1.07133	1.07095	1.07109	981
2023.02.08 22:45:00	1.0711	1.07142	1.07107	1.07138	893
2023.02.08 23:00:00	1.07138	1.07149	1.07113	1.07116	332
2023.02.08 23:15:00	1.07119	1.07141	1.07117	1.07119	256
2023.02.08 23:30:00	1.07119	1.07139	1.07117	1.07135	231
2023.02.08 23:45:00	1.07135	1.07154	1.07115	1.07129	281
2023.02.09 00:00:00	1.07095	1.07122	1.07083	1.0712	41
2023.02.09 00:15:00	1.0712	1.07132	1.07086	1.07128	852
2023.02.09 00:30:00	1.07129	1.07164	1.07099	1.07115	1301
2023.02.09 00:45:00	1.07115	1.07146	1.07104	1.07124	1791
2023.02.09 01:00:00	1.07121	1.07158	1.07118	1.07127	362
2023.02.09 01:15:00	1.07128	1.07145	1.07094	1.07135	345
2023.02.09 01:30:00	1.07135	1.07169	1.07133	1.07166	160
2023.02.09 01:45:00	1.07166	1.07168	1.07149	1.07151	271
2023.02.09 02:00:00	1.07151	1.07187	1.0715	1.07184	459
2023.02.09 02:15:00	1.07184	1.0719	1.07154	1.07161	485
2023.02.09 02:30:00	1.07161	1.0717	1.07152	1.07162	389
2023.02.09 02:45:00	1.07162	1.07188	1.07146	1.07159	558
2023.02.09 03:00:00	1.07159	1.07174	1.07093	1.07125	816
2023.02.09 03:15:00	1.07124	1.07178	1.07124	1.07163	567
2023.02.09 03:30:00	1.07162	1.07233	1.07159	1.07223	756
2023.02.09 03:45:00	1.07223	1.0726	1.07206	1.07247	560
2023.02.09 04:00:00	1.07247	1.07279	1.07237	1.07274	453
2023.02.09 04:15:00	1.07275	1.073	1.07273	1.07284	331
2023.02.09 04:30:00	1.0728	1.07319	1.0727	1.07318	480
2023.02.09 04:45:00	1.07318	1.07328	1.07287	1.07307	483
2023.02.09 05:00:00	1.07308	1.07315	1.07291	1.07291	422
2023.02.09 05:15:00	1.07291	1.07311	1.07254	1.073	384
2023.02.09 05:30:00	1.07299	1.07326	1.07294	1.0731	412
2023.02.09 05:45:00	1.0731	1.07311	1.07284	1.07296	367
2023.02.09 06:00:00	1.07296	1.07316	1.07294	1.07311	396
2023.02.09 06:15:00	1.0731	1.07311	1.07295	1.07309	308
2023.02.09 06:30:00	1.07307	1.07316	1.07283	1.07316	283
2023.02.09 06:45:00	1.07315	1.07326	1.07304	1.07321	286
2023.02.09 07:00:00	1.07321	1.07341	1.07318	1.07336	330
2023.02.09 07:15:00	1.07336	1.07343	1.07327	1.07327	291
2023.02.09 07:30:00	1.07327	1.07338	1.07309	1.07328	430
2023.02.09 07:45:00	1.07328	1.07383	1.07268	1.07357	1453
2023.02.09 08:00:00	1.07357	1.07399	1.07336	1.07371	862
2023.02.09 08:15:00	1.07371	1.07449	1.07366	1.07438	614
2023.02.09 08:30:00	1.07437	1.07438	1.07376	1.0739	616
2023.02.09 08:45:00	1.07389	1.07405	1.07355	1.07398	726
2023.02.09 09:00:00	1.07398	1.07402	1.07241	1.07349	1775
2023.02.09 09:15:00	1.07349	1.07394	1.07297	1.0737	1220
2023.02.09 09:30:00	1.0737	1.07391	1.07312	1.07312	912
2023.02.09 09:45:00	1.07313	1.07383	1.0725	1.0733	1281
2023.02.09 10:00:00	1.0733	1.0742	1.07326	1.07402	1701
2023.02.09 10:15:00	1.07402	1.07566	1.07357	1.07538	1727
2023.02.09 10:30:00	1.07539	1.07596	1.07509	1.07555	1674
2023.02.09 10:45:00	1.07555	1.07567	1.07512	1.07529	1240
2023.02.09 11:00:00	1.0753	1.0769	1.07511	1.07648	1500
2023.02.09 11:15:00	1.07647	1.07651	1.07522	1.07546	1252
2023.02.09 11:30:00	1.07546	1.07614	1.07531	1.07581	1098
2023.02.09 11:45:00	1.07581	1.07649	1.07537	1.07638	1009
2023.02.09 12:00:00	1.07638	1.0765	1.07592	1.07633	1165
2023.02.09 12:15:00	1.07633	1.07695	1.07607	1.0768	1007
2023.02.09 12:30:00	1.07681	1.07738	1.07659	1.07689	972
2023.02.09 12:45:00	1.0769	1.07785	1.07682	1.07775	1451
2023.02.09 13:00:00	1.07776	1.07777	1.07643	1.07654	1065
2023.02.09 13:15:00	1.07654	1.07686	1.07632	1.07638	960
2023.02.09 13:30:00	1.07637	1.07649	1.07601	1.07614	802
2023.02.09 13:45:00	1.07614	1.07686	1.07587	1.07632	932
2023.02.09 14:00:00	1.07632	1.07649	1.07592	1.07627	777
2023.02.09 14:15:00	1.07627	1.07723	1.07626	1.07699	807
2023.02.09 14:30:00	1.07698	1.07719	1.07632	1.07649	1010
2023.02.09 14:45:00	1.07649	1.07701	1.07649	1.07695	963
2023.02.09 15:00:00	1.07694	1.07728	1.07628	1.07712	1291
2023.02.09 15:15:00	1.07711	1.0773	1.07665	1.07682	1218
2023.02.09 15:30:00	1.07682	1.07802	1.07681	1.07795	1892
2023.02.09 15:45:00	1.07795	1.07902	1.0777	1.07899	1971
2023.02.09 16:00:00	1.07899	1.07908	1.07798	1.07804	1609
2023.02.09 16:15:00	1.07804	1.07902	1.0779	1.07864	1252
2023.02.09 16:30:00	1.07866	1.07887	1.07812	1.07849	1979
2023.02.09 16:45:00	1.07849	1.07894	1.07781	1.07801	1621
2023.02.09 17:00:00	1.07802	1.07895	1.07756	1.07849	1859
2023.02.09 17:15:00	1.07848	1.07857	1.07705	1.07705	1688
2023.02.09 17:30:00	1.07705	1.07719	1.07654	1.07697	1839
2023.02.09 17:45:00	1.07697	1.07704	1.07616	1.07629	1751
2023.02.09 18:00:00	1.07628	1.07634	1.07523	1.07568	1751
2023.02.09 18:15:00	1.07568	1.07586	1.07489	1.07511	1395
2023.02.09 18:30:00	1.07515	1.0756	1.07441	1.07556	1503
2023.02.09 18:45:00	1.07556	1.07611	1.07512	1.07609	1207
2023.02.09 19:00:00	1.07604	1.07604	1.07533	1.07534	896
2023.02.09 19:15:00	1.07534	1.07615	1.07523	1.07597	898
2023.02.09 19:30:00	1.07597	1.07597	1.07412	1.07418	1036
2023.02.09 19:45:00	1.07417	1.07493	1.07391	1.07487	830
2023.02.09 20:00:00	1.07487	1.07488	1.07394	1.07429	1551
2023.02.09 20:15:00	1.07428	1.07438	1.07402	1.07415	1155
2023.02.09 20:30:00	1.07417	1.07459	1.07378	1.07413	1066
2023.02.09 20:45:00	1.07413	1.0742	1.07383	1.07413	965
2023.02.09 21:00:00	1.07413	1.07457	1.07394	1.074	1401
2023.02.09 21:15:00	1.074	1.07414	1.0734	1.07358	1284
2023.02.09 21:30:00	1.07356	1.07416	1.07332	1.07409	1203
2023.02.09 21:45:00	1.07408	1.07417	1.07372	1.07373	818
2023.02.09 22:00:00	1.07372	1.07395	1.07326	1.07375	918
2023.02.09 22:15:00	1.07374	1.07388	1.0734	1.07344	684
2023.02.09 22:30:00	1.07345	1.07356	1.07317	1.07343	581
2023.02.09 22:45:00	1.07344	1.07359	1.07319	1.07336	674
2023.02.09 23:00:00	1.07336	1.07348	1.07332	1.07345	279
2023.02.09 23:15:00	1.07345	1.07349	1.07329	1.07332	209
2023.02.09 23:30:00	1.07332	1.07373	1.07332	1.07364	257
2023.02.09 23:45:00	1.07363	1.074	1.07363	1.07386	200
2023.02.10 00:00:00	1.07361	1.074	1.07334	1.07393	108
2023.02.10 00:15:00	1.07393	1.0742	1.07364	1.07365	173
2023.02.10 00:30:00	1.07365	1.07393	1.07362	1.07388	556
2023.02.10 00:45:00	1.07387	1.07415	1.07374	1.07401	453
2023.02.10 01:00:00	1.07402	1.0742	1.07386	1.07387	159
2023.02.10 01:15:00	1.07387	1.07397	1.07382	1.07395	211
2023.02.10 01:30:00	1.07392	1.07394	1.07379	1.07385	247
2023.02.10 01:45:00	1.07385	1.07396	1.07383	1.0739	229
2023.02.10 02:00:00	1.07391	1.07394	1.07336	1.07348	351
2023.02.10 02:15:00	1.07348	1.0735	1.07269	1.07274	577
2023.02.10 02:30:00	1.07274	1.07301	1.07257	1.07281	522
2023.02.10 02:45:00	1.07281	1.07346	1.07271	1.07346	606
2023.02.10 03:00:00	1.07346	1.07383	1.0731	1.07383	633
2023.02.10 03:15:00	1.07383	1.07386	1.07345	1.07355	515
2023.02.10 03:30:00	1.07355	1.07361	1.07281	1.07304	753
2023.02.10 03:45:00	1.07304	1.07348	1.07303	1.07336	497
2023.02.10 04:00:00	1.07329	1.07343	1.0729	1.07302	589
2023.02.10 04:15:00	1.07302	1.07333	1.07292	1.07311	451
2023.02.10 04:30:00	1.07312	1.07325	1.0731	1.0732	318
2023.02.10 04:45:00	1.0732	1.0732	1.07243	1.07251	535
2023.02.10 05:00:00	1.07251	1.07261	1.07222	1.07245	661
2023.02.10 05:15:00	1.07245	1.07256	1.07176	1.07185	719
2023.02.10 05:30:00	1.07185	1.07207	1.07175	1.07202	460
2023.02.10 05:45:00	1.07202	1.07216	1.07186	1.07208	378
2023.02.10 06:00:00	1.07208	1.0723	1.07196	1.07225	551
2023.02.10 06:15:00	1.07225	1.07242	1.07201	1.07221	385
2023.02.10 06:30:00	1.07221	1.07231	1.07209	1.07225	488
2023.02.10 06:45:00	1.07226	1.07226	1.07173	1.07185	430
2023.02.10 07:00:00	1.07185	1.07233	1.07182	1.07218	514
2023.02.10 07:15:00	1.07218	1.07236	1.07183	1.07193	561
2023.02.10 07:30:00	1.07193	1.07236	1.07193	1.07229	616
2023.02.10 07:45:00	1.07229	1.07268	1.07228	1.0726	561
2023.02.10 08:00:00	1.0726	1.07292	1.07251	1.07272	787
2023.02.10 08:15:00	1.07276	1.07288	1.07251	1.07256	531
2023.02.10 08:30:00	1.07256	1.07268	1.07233	1.07256	551
2023.02.10 08:45:00	1.07257	1.07265	1.0722	1.07231	508
2023.02.10 09:00:00	1.07231	1.07353	1.07192	1.07314	1312
2023.02.10 09:15:00	1.07314	1.07428	1.07302	1.07336	2899
2023.02.10 09:30:00	1.07336	1.07387	1.07256	1.07383	1837
2023.02.10 09:45:00	1.07384	1.07448	1.07369	1.07412	2029
2023.02.10 10:00:00	1.07412	1.07529	1.07369	1.07418	2678
2023.02.10 10:15:00	1.07417	1.07444	1.07332	1.07383	2003
2023.02.10 10:30:00	1.07383	1.07394	1.07267	1.07297	1905
2023.02.10 10:45:00	1.07297	1.07435	1.07288	1.07424	1626
2023.02.10 11:00:00	1.07423	1.07449	1.07306	1.07321	1566
2023.02.10 11:15:00	1.07321	1.07321	1.07129	1.07198	3034
2023.02.10 11:30:00	1.07197	1.07299	1.07178	1.07212	1585
2023.02.10 11:45:00	1.07212	1.0724	1.07042	1.07068	1757
2023.02.10 12:00:00	1.07067	1.07093	1.06917	1.06987	1809
2023.02.10 12:15:00	1.06986	1.07074	1.06936	1.07074	1336
2023.02.10 12:30:00	1.07074	1.07084	1.07024	1.07039	984
2023.02.10 12:45:00	1.07039	1.07114	1.07028	1.0709	1018
2023.02.10 13:00:00	1.07087	1.07112	1.0702	1.07035	938
2023.02.10 13:15:00	1.07035	1.07045	1.06937	1.06948	1040
2023.02.10 13:30:00	1.06948	1.06999	1.06944	1.06968	901
2023.02.10 13:45:00	1.06968	1.07004	1.06952	1.06986	842
2023.02.10 14:00:00	1.06986	1.07007	1.06958	1.06971	982
2023.02.10 14:15:00	1.06969	1.07005	1.06957	1.06971	803
2023.02.10 14:30:00	1.0697	1.07	1.06857	1.06923	1204
2023.02.10 14:45:00	1.06923	1.06936	1.06813	1.06832	1146
2023.02.10 15:00:00	1.06832	1.06905	1.06822	1.069	1066
2023.02.10 15:15:00	1.06899	1.0696	1.06879	1.06947	1517
2023.02.10 15:30:00	1.06945	1.06949	1.06816	1.0687	2169
2023.02.10 15:45:00	1.06872	1.06994	1.06859	1.0696	1701
2023.02.10 16:00:00	1.06959	1.06996	1.06928	1.06964	1481
2023.02.10 16:15:00	1.06964	1.0699	1.06908	1.06989	1307
2023.02.10 16:30:00	1.06989	1.07002	1.06862	1.06885	2042
2023.02.10 16:45:00	1.06884	1.07069	1.06881	1.06977	2012
2023.02.10 17:00:00	1.06978	1.07066	1.06843	1.07039	3340
2023.02.10 17:15:00	1.07038	1.07067	1.06939	1.06978	2410
2023.02.10 17:30:00	1.06979	1.07006	1.06857	1.06858	2057
2023.02.10 17:45:00	1.06857	1.06871	1.06746	1.06769	1998
2023.02.10 18:00:00	1.06771	1.0687	1.06752	1.06829	1655
2023.02.10 18:15:00	1.06828	1.06855	1.06748	1.06756	1426
2023.02.10 18:30:00	1.06756	1.06793	1.0672	1.0674	1507
2023.02.10 18:45:00	1.0674	1.06747	1.06682	1.06688	1123
2023.02.10 19:00:00	1.06687	1.06732	1.06664	1.06689	957
2023.02.10 19:15:00	1.0669	1.06715	1.06676	1.06715	986
2023.02.10 19:30:00	1.06714	1.06742	1.06667	1.0669	827
2023.02.10 19:45:00	1.06694	1.06698	1.06665	1.06684	799
2023.02.10 20:00:00	1.06684	1.06755	1.06677	1.06746	543
2023.02.10 20:15:00	1.06746	1.06763	1.0673	1.06739	550
2023.02.10 20:30:00	1.06739	1.06752	1.06724	1.06735	449
2023.02.10 20:45:00	1.06735	1.06769	1.06712	1.06714	451
2023.02.10 21:00:00	1.06714	1.06726	1.06683	1.06725	704
2023.02.10 21:15:00	1.06725	1.06754	1.06722	1.06746	653
2023.02.10 21:30:00	1.06747	1.06752	1.06725	1.06738	488
2023.02.10 21:45:00	1.06738	1.0675	1.06712	1.06733	508
2023.02.10 22:00:00	1.06736	1.06754	1.06733	1.06745	367
2023.02.10 22:15:00	1.06745	1.06789	1.06742	1.06786	538
2023.02.10 22:30:00	1.06787	1.06806	1.06768	1.068	434
2023.02.10 22:45:00	1.068	1.06808	1.06779	1.06789	669
2023.02.10 23:00:00	1.0679	1.068	1.06767	1.06788	350
2023.02.10 23:15:00	1.06788	1.06796	1.06763	1.06764	194
2023.02.10 23:30:00	1.06766	1.06769	1.0675	1.06761	187
2023.02.10 23:45:00	1.0676	1.0679	1.06758	1.06782	225
2023.02.13 00:00:00	1.06803	1.06813	1.06779	1.06797	32
2023.02.13 00:15:00	1.06803	1.06803	1.06745	1.06746	54
2023.02.13 00:30:00	1.06751	1.0679	1.06747	1.06784	1532
2023.02.13 00:45:00	1.06785	1.06788	1.0676	1.06775	157
2023.02.13 01:00:00	1.06776	1.0678	1.06712	1.0675	500
2023.02.13 01:15:00	1.06749	1.06775	1.06741	1.06759	697
2023.02.13 01:30:00	1.06759	1.06789	1.06738	1.06765	338
2023.02.13 01:45:00	1.06765	1.06792	1.06753	1.06768	391
2023.02.13 02:00:00	1.06771	1.06789	1.06684	1.06699	877
2023.02.13 02:15:00	1.06698	1.0672	1.0668	1.06717	527
2023.02.13 02:30:00	1.06718	1.0673	1.06694	1.06709	441
2023.02.13 02:45:00	1.06709	1.06765	1.06709	1.06726	613
2023.02.13 03:00:00	1.06726	1.0675	1.0666	1.06684	821
2023.02.13 03:15:00	1.06684	1.06686	1.06593	1.06597	945
2023.02.13 03:30:00	1.06595	1.06665	1.06555	1.06658	1177
2023.02.13 03:45:00	1.06659	1.06688	1.06636	1.06669	727
2023.02.13 04:00:00	1.0667	1.06686	1.06634	1.06655	697
2023.02.13 04:15:00	1.06655	1.0671	1.06652	1.06676	543
2023.02.13 04:30:00	1.06675	1.06685	1.06605	1.06606	485
2023.02.13 04:45:00	1.06606	1.06696	1.06605	1.06676	498
2023.02.13 05:00:00	1.06676	1.06682	1.06647	1.06655	547
2023.02.13 05:15:00	1.06655	1.06673	1.06641	1.06665	433
2023.02.13 05:30:00	1.06665	1.06671	1.06646	1.06652	464
2023.02.13 05:45:00	1.06652	1.06656	1.06607	1.06607	408
2023.02.13 06:00:00	1.06608	1.06662	1.06607	1.06641	368
2023.02.13 06:15:00	1.06641	1.06662	1.06636	1.0666	315
2023.02.13 06:30:00	1.0666	1.06682	1.06655	1.06681	314
2023.02.13 06:45:00	1.06682	1.06692	1.06671	1.06671	338
2023.02.13 07:00:00	1.06671	1.06677	1.06647	1.06656	467
2023.02.13 07:15:00	1.06656	1.06698	1.06655	1.06691	476
2023.02.13 07:30:00	1.06691	1.06695	1.06632	1.06666	523
2023.02.13 07:45:00	1.06665	1.06707	1.06662	1.06696	614
2023.02.13 08:00:00	1.06696	1.06722	1.06672	1.06702	737
2023.02.13 08:15:00	1.06702	1.0675	1.06699	1.0674	740
2023.02.13 08:30:00	1.0674	1.06793	1.06739	1.06774	667
2023.02.13 08:45:00	1.06775	1.06792	1.06734	1.06741	572
2023.02.13 09:00:00	1.06741	1.06826	1.06726	1.06808	1105
2023.02.13 09:15:00	1.06808	1.0689	1.06807	1.0689	913
2023.02.13 09:30:00	1.06893	1.06899	1.06821	1.06835	1014
2023.02.13 09:45:00	1.06835	1.06886	1.06823	1.06832	857
2023.02.13 10:00:00	1.06832	1.06856	1.06778	1.0683	1334
2023.02.13 10:15:00	1.0683	1.06833	1.06737	1.06759	1396
2023.02.13 10:30:00	1.06759	1.06804	1.0675	1.06793	1149
2023.02.13 10:45:00	1.06794	1.0683	1.06741	1.06744	773
2023.02.13 11:00:00	1.06744	1.06842	1.06695	1.06836	1023
2023.02.13 11:15:00	1.06836	1.06839	1.06722	1.0673	991
2023.02.13 11:30:00	1.06731	1.06733	1.06653	1.0666	1059
2023.02.13 11:45:00	1.0666	1.06812	1.06633	1.06772	1073
2023.02.13 12:00:00	1.06772	1.06814	1.06755	1.06775	794
2023.02.13 12:15:00	1.06775	1.06805	1.06767	1.06788	755
2023.02.13 12:30:00	1.06788	1.06851	1.06779	1.06804	660
2023.02.13 12:45:00	1.06804	1.06819	1.06767	1.06805	731
2023.02.13 13:00:00	1.06808	1.06843	1.06785	1.06811	696
2023.02.13 13:15:00	1.06809	1.0681	1.06753	1.06761	624
2023.02.13 13:30:00	1.06761	1.06817	1.06761	1.06768	775
2023.02.13 13:45:00	1.06768	1.06773	1.06734	1.06758	606
2023.02.13 14:00:00	1.06759	1.06819	1.06738	1.06816	659
2023.02.13 14:15:00	1.06816	1.06948	1.06808	1.06938	942
2023.02.13 14:30:00	1.06938	1.06966	1.06874	1.06893	958
2023.02.13 14:45:00	1.06893	1.06957	1.06884	1.06907	945
2023.02.13 15:00:00	1.06907	1.06955	1.0683	1.06858	1175
2023.02.13 15:15:00	1.06858	1.06878	1.06817	1.06818	1056
2023.02.13 15:30:00	1.06818	1.06845	1.06811	1.06829	881
2023.02.13 15:45:00	1.06829	1.06831	1.06761	1.06808	1020
2023.02.13 16:00:00	1.06808	1.06824	1.06765	1.06821	1167
2023.02.13 16:15:00	1.0682	1.06913	1.06819	1.06882	1004
2023.02.13 16:30:00	1.06882	1.07001	1.06858	1.06959	2220
2023.02.13 16:45:00	1.06959	1.07072	1.06941	1.0705	2063
2023.02.13 17:00:00	1.07051	1.07101	1.07038	1.07049	1702
2023.02.13 17:15:00	1.07051	1.07173	1.07021	1.07133	1467
2023.02.13 17:30:00	1.07133	1.07197	1.07119	1.07166	1491
2023.02.13 17:45:00	1.07166	1.07275	1.07087	1.07197	1856
2023.02.13 18:00:00	1.07198	1.07202	1.07103	1.07164	1489
2023.02.13 18:15:00	1.07164	1.07193	1.07142	1.07152	1124
2023.02.13 18:30:00	1.07153	1.07169	1.07108	1.07156	848
2023.02.13 18:45:00	1.07157	1.07234	1.07122	1.07169	873
2023.02.13 19:00:00	1.07168	1.07207	1.07158	1.07172	884
2023.02.13 19:15:00	1.07171	1.07217	1.07166	1.07207	576
2023.02.13 19:30:00	1.07207	1.07212	1.07171	1.07177	554
2023.02.13 19:45:00	1.07177	1.07209	1.07165	1.07184	606
2023.02.13 20:00:00	1.07184	1.07185	1.07117	1.07136	492
2023.02.13 20:15:00	1.07137	1.07214	1.07136	1.07214	535
2023.02.13 20:30:00	1.07213	1.07248	1.07213	1.07234	422
2023.02.13 20:45:00	1.07234	1.073	1.07231	1.07279	694
2023.02.13 21:00:00	1.07279	1.07283	1.07211	1.07212	609
2023.02.13 21:15:00	1.07212	1.07238	1.07196	1.07202	493
2023.02.13 21:30:00	1.07203	1.07213	1.07178	1.07198	583
2023.02.13 21:45:00	1.07197	1.07214	1.07161	1.07174	624
2023.02.13 22:00:00	1.07173	1.07195	1.07141	1.07182	636
2023.02.13 22:15:00	1.07182	1.07203	1.07162	1.07191	460
2023.02.13 22:30:00	1.07191	1.07225	1.07191	1.07211	493
2023.02.13 22:45:00	1.07211	1.07237	1.07197	1.07228	513
2023.02.13 23:00:00	1.07228	1.07245	1.07222	1.07234	241
2023.02.13 23:15:00	1.07234	1.07246	1.07208	1.07209	244
2023.02.13 23:30:00	1.07209	1.07236	1.07205	1.07236	146
2023.02.13 23:45:00	1.07236	1.0725	1.0723	1.07243	204
2023.02.14 00:00:00	1.07188	1.07245	1.07182	1.07197	50
2023.02.14 00:15:00	1.07194	1.07233	1.07193	1.07229	53
2023.02.14 00:30:00	1.0723	1.07255	1.07224	1.07247	283
2023.02.14 00:45:00	1.07247	1.07247	1.07214	1.07247	208
2023.02.14 01:00:00	1.07247	1.07253	1.0721	1.07217	384
2023.02.14 01:15:00	1.0722	1.07254	1.0722	1.07254	358
2023.02.14 01:30:00	1.07254	1.07267	1.07236	1.07261	322
2023.02.14 01:45:00	1.07261	1.07325	1.07258	1.0731	309
2023.02.14 02:00:00	1.0731	1.07368	1.07299	1.07324	713
2023.02.14 02:15:00	1.07323	1.07334	1.07308	1.07319	342
2023.02.14 02:30:00	1.07319	1.07328	1.07305	1.07324	394
2023.02.14 02:45:00	1.07324	1.07344	1.07301	1.07334	519
